Rödspätta filé stekt m. salt;1324;124;0.8;0.1;0;0;28.7;1
Sik kokt m. salt;1325;145;1;0.2;0;0;33.7;1.2
Sik panerad stekt;1326;197;8.6;1.1;6.3;0.3;23.3;1.5
Saltsill kokt;1327;246;19;4.3;0;0;19.5;2.8
Sill panerad stekt m. salt;1328;216;13.5;2.2;6;0.2;17.4;2.8
Strömming kokt m. salt;1329;131;4.9;1.2;0;0;21.8;0.9
Ättikströmming;1331;220;15.2;4.6;8.4;4.3;12.2;1.5
Kräftströmming;1332;104;3.7;0.9;1;1;16.5;2.3
Strömming filé stekt m. salt;1333;122;3.9;1;0;0;21.6;0.8
Tonfisk stekt m. salt;1334;154;4.7;1.2;0;0;27.7;0.7
Torsk filé kokt m. salt;1335;130;0.8;0.1;0;0;30.3;1.3
Torsk panerad stekt;1336;187;8.6;1;6.3;0.3;20.8;1.6
Torsk stekt;1337;109;0.7;0.1;0;0;25.2;0.9
Vitling kokt m. salt;1338;132;1;0.1;0;0;30.2;1.2
Vitling filé panerad stekt;1339;188;8.7;1;6.3;0.3;20.8;1.6
Fisk varmrökt;1340;226;15.5;2.3;0.1;0;21.7;1.6
Fiskbullar konserv. u. buljong;1344;72;2.3;0.3;5.8;0.3;6.9;1.3
Fiskbullar m. hummersås konserv. tillagad;1345;88;4.4;0.6;7.4;0.6;4.8;1.2
Laxpastej lättrökt;1346;355;30;2;10;3.6;12;5
Böcklingpastej;1347;364;31;4;9;2.1;13;5
Fiskpudding m. ris hemlagad;1348;114;5.6;2.7;4.5;1;11.4;1.1
Fiskgratäng u. potatismos hemlagad;1349;114;5.6;2.2;4.5;0.2;11.4;1.1
Böcklinglåda m. äggstanning;1350;158;9.8;3.2;2.1;1.9;15.4;1.8
Fiskbullar panerade stekta;1351;162;10.3;1.3;11.5;0.8;5.7;2.2
Fisksoppa bouillabaisse;1354;73;3.2;0.5;1.5;0.9;8.9;0.6
Fiskpaté m. räkor;1356;216;15.8;7.6;3.3;1.1;15.5;1.5
Fiskfärs kokt;1357;117;2;1;8.5;2.4;15.9;1.5
Fiskgratäng m. dillsås;1358;159;10.8;4.8;5;3.3;10.5;0.7
Fiskgratäng m. räkor u. potatismos;1359;148;9.4;4.2;4.3;2.8;11.5;0.9
Laxmousse;1360;232;19.8;9.4;2.5;1.7;11.4;0.9
Sillbullar;1361;192;10.9;2;13.7;1.4;9;0.9
Sillsallad;1362;94;3.5;0.8;10.3;6;4.3;0.8
Sushi nigiri m. lax;1363;161;5.6;0.7;18.1;3.2;9.1;0.4
Sushi nigiri m. hälleflundra;1364;133;3.1;0.5;19;3.4;6.7;0.5
Sushi nigiri m. tonfisk;1365;132;1.5;0.4;21.2;3.8;7.8;0.5
Sushi rulle m. crabfish gurka;1366;111;0.3;0;23.1;3.9;3.5;0.6
Sallad m. tonfisk potatis bönor tomat sallad u. dressing;1367;97;4;0.6;5.9;1.1;8.7;0.6
Fisk m. mandel ströbröd frysvara;1371;177;11;5.3;5.3;0.2;14;1
Fiskgratäng m. potatismos dillsås tillagad frysvara;1372;141;7.4;2.6;11.3;1.6;7.4;0.9
Laxpaté;1373;221;18.1;8.2;0.9;0.8;13.1;1.3
Fiskgratäng m. potatismos räksås tillagad frysvara;1374;133;6.8;2.3;10.6;1.9;7.1;1
Sushi olika sorter 7 bitar;1375;159;1.7;0.3;29;2.2;6.1;1.1
Fiskrom torsk sill rå;1376;120;2.3;0.4;0;0;24.5;0.3
Påläggskaviar orökt;1377;187;3.3;0.6;23.6;10;15.3;7.9
Påläggskaviar original;1378;414;35.8;2.2;15.2;12;8.8;4.9
Påläggskaviar lätt;1379;270;15.8;1.2;23;12.6;9;10.5
Stenbitsrom;1381;84;3.4;0.6;2.5;0;10.6;4.4
Löjrom saltad;1382;126;2.3;0.4;1.5;0;24.5;4.2
Bläckfisk rå;1384;75;0.9;0.2;0;0;16.4;0.9
Blåmussla kokt m. vin avrunnen;1385;113;3.3;0.5;2.3;0.1;18.5;0.7
Ostron;1386;56;2;0.6;0;0;9.5;0.2
Snigel vinbergssnäcka;1387;87;1.4;0.2;2.2;0;16.1;0.2
Groda lår rått frysvara;1388;69;0.3;0.1;0;0;16.4;0.1
Mussla konserv. m. lag;1389;51;0.7;0.1;3.1;0;7.9;1
Mussla konserv. u. lag;1390;108;2.3;0.4;4.7;0;16.9;1.3
Ostron konserv. m. lag;1391;58;2.2;0.6;0;0;9.5;0.3
Krabba Blå krabba kokt;1392;83;1.1;0.2;0;0;18;0.7
Hummer kokt;1393;86;1.9;0.2;0;0;16.9;0.7
Kräfta kokt;1394;71;0.8;0.1;0.7;0.2;15.6;2.2
Räka kokt;1395;77;0.6;0.1;0;0;17.6;1.6
Hummer kokt el. konserv.;1396;90;1.5;0.2;0.1;0;18.7;0.8
Krabba kokt;1397;87;1.9;0.2;0;0;17.3;0.5
Krabba konserv.;1398;98;2.5;0.3;1.3;0;17.4;1.4
Räka konserv. m. lag;1399;77;0.8;0.1;1;0;16.2;2.4
Räka konserv. u. lag;1400;73;0.3;0;1.2;0;16.2;2.5
Havskräfta kokt;1403;106;0.9;0.1;0;0;24;0.1
Räka friterad;1404;287;14.8;5;27.8;1;10.6;1.6
Räka friterad tillagad på restaurang;1406;387;29.1;3.9;24.7;0.5;6.9;1
Bläckfisk friterad;1407;292;17.4;3.1;15.2;1;18.6;1.4
Bläckfisk friterad tillagad på restaurang;1408;280;17.8;2.6;19.1;0;11.2;1.5
Sallad m. räkor sparris tomat champinjoner ägg;1410;71;4.3;0.6;1.4;1.1;6.2;0.7
Räka stuvad;1411;134;10.1;4;4.2;0.7;6.8;1.8
Räksoppa ätf.;1412;89;6.3;3.6;2.7;1.4;4.8;1
Västkustsallad m. musslor räkor champinjon dressing hemlagad;1413;102;7.2;1.3;2.7;1.6;6.2;0.5
Västkustsallad m. musslor räkor champinjon hemlagad;1414;49;0.9;0.1;2.3;1.3;7.2;0.4
Medelhavssallad m. tonfisk skaldjur majonnäsdressing sallad tomat;1416;126;9.5;0.7;2.5;1.3;7.4;0.9
Skaldjurspaté;1417;151;10.2;5.8;2.3;1;11.7;1.8
Räksoppa tillagad pulver m. vatten mjölk;1418;51;2.1;0.8;5.8;1.9;2.1;1
Fiskbuljong pasta el. pulver storhushåll;1419;216;4.9;2.4;17.5;5;25;46.5
Fiskbuljong pasta el. pulver lågsalt storhushåll;1420;267;3.5;1.8;23;5;35;34.2
Fisk och skaldjurssås tillagad pulver m. mjölk vatten smör typ Smögen;1421;112;7.6;3.6;8.2;3.9;2.7;1.2
Fiskbuljong ätf.;1422;4;0.2;0.1;0.3;0.1;0.3;0.7
Gris blod rått;1423;73;0.4;0.1;0.4;0.1;16.6;0.5
Nöt blod rått;1424;70;0.4;0.1;0;0.1;16.4;0.8
Hårt bröd blodbröd fullkorn;1425;366;1.9;0.2;65.5;0.6;17.7;0.4
Blodpudding blodkorv fett 19%;1426;301;19;9.4;21;12.4;10.6;0.9
Blodpalt;1427;170;4.2;0.5;21.9;14.1;8.6;0.9
Blodpudding blodkorv fett 14%;1428;254;14;5.6;20;10.9;11;1
Blodbröd paltbröd frysvara;1429;286;2.8;0.3;47.8;28.2;14.4;0.9
Blodpudding blodkorv fett 10%;1430;202;9;3.9;17.3;11.7;12;1
Blodpudding blodkorv stekt fett 13%;1431;261;14.4;5.7;20.5;11.2;11.3;1
Blodpudding blodkorv stekt fett 8%;1432;208;9.3;4;17.8;12;12.4;1
Blodbröd paltbröd kokt m. salt;1433;103;0;0;18.9;11.1;5.7;0.5
Lamm bräss rå;1434;131;7.8;3.8;0;0;15.3;0.2
Lamm hjärta rå;1435;119;5.6;2.2;0;0;17.1;0.4
Lamm lever rå;1436;149;5.3;1.8;3.2;0;22;0.2
Lamm njure rå;1437;96;3.4;1.2;0;0;16.2;0.5
Lamm tunga rå;1438;191;14.6;7.3;0;0;15.3;0.2
Kalv bräss rå;1439;96;3.1;1.5;0;0;16.9;0.2
Kalv lever rå;1441;119;3.3;1.1;2.8;0;19.4;0.2
Kalv njure rå;1442;116;5.8;2.4;0.7;0;15.3;0.3
Kalv tunga rå;1443;152;9.8;4;0;0;16.2;0.2
Nöt kalv hjärta;1444;138;8;3.2;0;0;16.6;0.2
Nöt lever rå;1445;127;3.1;1;4.4;0;20;0.2
Nöt njure rå;1446;113;5.1;2.1;0.9;0;15.8;0.5
Nöt oxtunga rå;1447;176;12.4;5.9;0;0;16.2;0.2
Gris hjärta rå;1448;119;5.9;1.7;0;0;16.5;0.3
Gris lever rå;1449;132;3.4;1;3;0;22;0.2
Gris njure rå;1450;103;3.8;1.2;0.3;0;16.7;0.4
Gris tunga rå;1451;167;11.1;3.8;0.4;0;16.5;0.3
Kyckling hjärta rå;1452;147;9.3;2.5;0.3;0;15.6;0.2
Kyckling lever rå;1453;115;3.8;1.2;0.7;0;19.4;0.2
Kyckling mage rå;1454;111;4.2;1.2;0;0;18.2;0.2
Ren lever rå;1455;129;3.7;1.3;1.8;0;22;0.2
Nöt oxtunga rimmad rå;1456;220;17.5;8.4;0.4;0.5;15.7;3
Kyckling lever stekt;1457;149;4.9;1.5;0.9;0;25.2;0.6
Nöt lever panerad stekt;1458;211;7.9;1.6;11.5;0.3;22.9;0.7
Nöt lever stekt;1459;162;4;1.3;5.6;0;25.5;0.7
Nöt oxtunga rimmad kokt;1460;292;24;9.8;0;0.5;19.5;2.5
Lever stuvad hemlagad;1461;140;7.5;3;6.6;2.6;11.4;1
Gryta m. kalvhjärta grönsaker;1462;85;4.6;1.4;3.5;3.3;6.8;0.4
Korvkaka;1463;118;2.9;0.9;15.1;6;6.9;0.4
Leversauté kyckling;1464;144;9.6;3.5;3.5;0.7;10.5;1.5
Gryta levergryta nöt;1465;155;8.8;3.5;6.8;2;12;1.2
Njursauté;1466;130;8.8;3.3;3.3;1;9.1;1.5
Leverbiff mald lever stekt frysvara;1467;223;14.4;5.3;8.1;0.3;15.2;1.8
Gryta levergryta m. grönsaker frysvara;1468;103;4.4;1.6;7;2.5;8.1;1
Gåsleverpastej konserv. rökt;1470;454;44;16.2;4.6;0;11.4;2.2
Leverpalt;1471;225;9.9;3.8;22.8;0;9.9;1
Njurpalt;1472;153;1.7;0.4;24.6;0;8.3;1
Leverbiff mald lever rå frysvara;1473;211;14.5;5.4;7;0.3;13;0.9
Leverpastej bredbar fett ca 24%;1474;292;24.5;7.2;9;3.8;9.5;2
Leverpastej skivbar fett 14%;1476;212;14;4;9.8;3.8;12;1.5
Leverpastej bredbar fett ca 10%;1477;183;9;3.2;13.5;2.1;12;1.5
Leverpastej bredbar fett 3-3,5%;1478;132;3.6;1.1;12.9;5.3;10.6;2.2
Leverbiff mald lever stekt hemlagad;1479;146;6.4;2.1;8.9;0.3;12.8;1
Paté älgfärs kycklinglever;1480;175;11.3;6.5;4;1.3;14.1;1.9
Lantpaté;1482;402;37.4;10.4;4.7;0.8;12.1;1.9
Grönpepparpaté;1483;299;26;7.5;1.1;1;15.2;2.3
Korv kycklingkorv mager;1485;155;9.1;2.6;6.5;0.9;11.5;1.7
Korv kycklingkorv halal;1486;203;15.5;4.5;3.5;0;12.2;1.6
Korv falukorv fett 19% kött 58%;1487;254;19.3;7.3;7.9;0.4;12.7;2
Korv falukorv kött 58%;1488;259;23;8.6;3.7;0.4;9.9;2
Korv fläskkorv kokt kött 48%;1491;234;20.5;8.8;3.8;0;9.1;2.1
Korv frukostkorv fett 23% kött 52%;1492;257;23;8.6;3.2;0;9.9;2
Påläggskorv medvurst fett 23%;1496;256;22.5;8.4;4.1;3.3;9.9;1.9
Påläggskorv medvurst rökt fett 35%;1497;386;34.6;13.2;5.4;3.3;14.2;3.1
Påläggskorv salami rökt fett 34-44%;1498;430;41.2;15.6;0.2;1.4;16.1;3
Korv varmkorv kött 51-54%;1500;274;21.5;7.9;8.5;1.4;12.1;2.1
Korv varmkorv kokt kött ca 53%;1501;273;22.6;8.1;7.8;1.4;9.9;1.9
Korv wienerkorv kött 73%;1503;259;23;8.4;3.9;1.4;9.8;2
Korv grillkorv kött 32-35%;1508;215;15;5.8;9.2;1.2;11;2
Korv isterband fermenterad kött 59%;1509;278;24;9.4;4.6;1.5;11;0.8
Korv middagskorv fett ca 15%  kött 52%;1511;189;14.4;5.4;5.7;1.2;9.5;2
Korv wienerkorv mager kött 73%;1512;196;15;6.4;5.7;1.2;10;2
Korv chorizo stekt kött 73%;1513;286;23.8;8.6;4.1;0.5;14.3;2.7
Korv kabanoss stekt kött 80%;1514;372;33;12.2;1.2;1.1;18.4;3.2
Korv prinskorv kött 61%;1516;268;24;8.8;3.8;0;10;1.9
Korv salsiccia rå kött 73%;1518;270;18.3;6.4;4.7;0;21.8;2.7
Korv salsiccia stekt u. fett kött 73%;1519;299;20.2;7.6;7.7;0;21.8;2.7
Korv värmlandskorv rå kött 45%;1521;231;19.1;7.2;8.9;0.3;6.1;1.8
Korv värmlandskorv kokt kött 45%;1522;223;18.2;6.9;8.5;0.3;6.5;1.8
Gris bacon stekt mager;1523;142;3.1;1.1;1.4;1.1;26.6;4.5
Gris bacon rå mager;1524;114;3.5;1.2;1;0.8;19.4;3.3
Korv frukostkorv kokt fett 23% kött 52%;1526;272;24.3;9.1;3.4;0;10.5;2.1
Korv falukorv stekt fett 19% kött 58%;1527;268;20.3;7.7;8.3;0.4;13.4;2.1
Korv falukorv skivad kokt;1528;274;24.3;9.1;3.9;0.4;10.5;2.1
Korv frukostkorv stekt;1530;272;24.3;9.1;3.4;0;10.5;2.1
Korv isterband fermenterad stekt kött 59%;1531;293;25.3;9.9;4.8;1.6;11.6;0.8
Korv varmkorv kokt;1534;273;22.6;8.1;7.8;1.4;9.9;1.9
Korv varmkorv stekt;1535;288;22.6;8.3;8.9;1.5;12.7;2.2
Korv wienerkorv stekt;1536;274;24.3;8.9;4.1;1.5;10.4;2.1
Korv falukorv ugnsstekt;1537;188;14.1;6.1;6.5;3.6;8.4;1.2
Korv wienerkorv kokt;1540;274;24.3;8.9;4.1;1.5;10.4;2.1
Pölsa stekt värmd;1541;235;14.2;6;9;0;17.5;1.3
Pölsa;1543;188;11.3;4.8;7.2;0;14;1
Korv stroganoff hemlagad i gjutjärnsstekpanna;1544;242;20.5;8.4;7.5;2.4;7.2;1.4
Gryta korvgryta m. chorizo rotfrukter;1548;121;8.7;2.9;5.2;2.6;5.2;1.3
Tunnbrödrulle m. korv potatismos räk- gurksallad;1551;187;11.3;2.5;16.3;3.5;4.5;0.9
Kalvsylta;1553;100;5.7;2.3;0.1;0;12;1.5
Pressylta;1554;305;26.5;10.2;0;0.2;17.5;1.6
Hushållssylta;1555;143;10.6;4.3;0.3;0;11.9;1.6
Cashewnötter rostade u. salt;1557;597;48.7;8.7;19.2;5.9;18;0
Hasselnötter;1558;658;64.6;4.8;0.5;3.6;13.2;0
Jordnötssmör;1559;615;51;8.5;14.3;15.2;22.6;1.2
Jordnötter torkade;1560;586;49;6.8;8.2;3.1;25.7;0
Jordnötter rostade;1561;605;51.3;6.4;9.3;4.6;22.4;0
Jordnötter rostade saltade;1562;605;51.3;6.4;9.3;4.6;22.4;1.9
Kastanjer;1563;201;2.2;0.3;39;7;2.4;0
Kokosflingor;1564;690;67.2;60.7;13.1;5.4;6.2;0.1
Kokosnöt;1565;352;33.5;29.2;6.1;4.8;3.4;0
Kokosmjölk fett ca 6%;1566;80;7.1;6.2;3;0.8;0.6;0.1
Linfrö hela;1567;522;43.8;3.4;0;1.6;18.7;0.1
Paranötter;1568;683;67.8;15.4;0;1.8;14.2;0
Pekannötter;1569;714;73.3;6.2;1.5;4;8.5;0
Pistaschnötter;1570;606;48.5;6.1;21.7;6.8;20.5;0
Pumpafrö;1571;573;48;7.3;2.4;1.4;29.8;0
Sesamfrö m. skal;1572;606;54.8;6.8;4.4;0.6;19.9;0
Sesamfrö u. skal;1573;644;59.7;7.6;2.7;1;20.9;0.1
Solrosfrö;1574;618;56.1;4.9;3.9;2.9;20.6;0
Sötmandel;1575;592;53.2;4.4;0.5;3.6;20.7;0
Valnötter;1576;680;64.8;5.7;8.3;2.5;13.8;0
Kastanjer rostade;1577;230;2.2;0.3;45;7;3.2;0
Kikärtor snacks torkade m. salt;1579;376;6.6;0.7;47.8;2.6;23.3;0.3
Jordnötsbågar jordnötsringar;1580;533;35;8.3;44.2;9.6;5.6;0.4
Chips majs tortilla ;1581;461;17.9;1.5;63.6;1.3;7.1;0.7
Ostbågar;1582;526;30;9.5;53.7;2.5;9.8;2.1
Popcorn mikropoocorn poppade fett ca 15%;1583;414;14.5;4.3;55;1.4;10.1;0.4
Chips potatis m. havssalt;1584;523;31.5;2.6;52.4;0.5;5.2;1.1
Salta pinnar;1585;384;6.3;1.4;68.2;7.1;10.5;4.5
Popcorn mikropopcorn poppade fett ca 22%;1586;450;22.1;10;42.9;0.4;9.4;1.4
Chips potatis smaksatta fett 34%;1587;526;32.2;13.9;51.3;2.1;5.4;1.4
Chips potatis light fett 25%;1588;495;24.3;8.5;63;0.6;4.1;1
Japanmix blandade snacks m. inbakade nötter riscracker;1589;403;5.6;1.1;75.5;6.8;9.4;0.9
Kokosmjölk fett ca 24%;1590;239;24;20.3;3.5;1.5;2.3;0
Vatten kokosvatten;1591;18;0;0;4.5;4;0;0.1
Sesamdryck vattenextrakt av frön m. skal;1592;68;6.4;1;0.6;0.5;1.8;0
Sesamdryck vattenextrakt av frön u. skal;1593;72;6.4;1;1.4;0.5;2.2;0
Skorpor råg;1595;379;10.8;3.1;51.9;2.1;9;1.2
Skorpor vete osötade;1597;476;18.2;6.7;66.2;3.1;9.9;0.9
Sött vetebröd;1598;356;10.9;5;54.4;16.5;8.2;0.6
Sött vetebröd slätt;1599;329;9.5;4.8;50.3;14.6;8.7;0.6
Sött vetebröd sötat m. fruktsocker;1600;289;8;4.1;45.6;2.1;7.2;0.4
Vetebröd osötat;1601;286;7.8;4;44.6;1.9;7.6;0.4
Sött vetebröd m. fyllning bulle längd;1602;350;10.3;3.9;56.1;17.9;6.5;0.5
Skorpor vete;1603;419;9.2;1.3;70.7;9.8;10.3;0.7
Skorpor fullkorn osötade;1604;387;6.2;0.7;64.1;5.2;12.9;1.5
Mandelkubb;1605;397;13.6;6.3;61.3;26.6;6.1;0.6
Munk u. fyllning;1606;425;25.8;9.3;42.7;18.8;5;1.3
Munk fylld m. äppelmos vaniljkräm;1607;313;13.2;5.6;41.4;14.5;5.9;0.7
Wienerbröd m. vaniljkräm sylt florsocker;1608;456;27.3;12.3;45.4;13.3;6.4;0.7
Sött vetebröd bakpulver;1609;315;11.9;5.7;45.6;13.1;5.5;0.7
Sött vetebröd saffransbröd hembakad;1610;290;8.4;4;46.4;12.1;5.8;0.4
Kex cream crackers;1611;484;22.5;12;60.3;1.6;7.8;1.5
Kex rån m. cremefyllning smaksatt;1612;538;29.9;28.1;62.3;32.7;4;0.3
Kex havrekex fullkorn;1613;470;20.6;8.4;59.1;23.9;8.8;1.3
Kex Mariekex;1614;449;12.8;5;74.7;20;6.6;1.1
Kex mördegskex;1615;480;18.4;4.6;71.8;22.2;5.4;1
Kex m. syltfyllning;1616;474;18.9;9.4;70.9;36.5;4;0.6
Kex m. nougatfyllning;1617;485;20.7;9.4;67;28.4;6.1;0.6
Maräng m. choklad;1618;389;0.7;0.6;91;92.8;3.2;0.4
Småkakor olika sorter;1619;492;21.4;9;68.8;31.5;4.7;0.6
Jitterbugg m. mördeg maräng;1620;515;30.5;13.9;52.8;17.6;6.7;0.7
Cookie amerikansk m. choklad;1621;486;22.9;10.1;63.3;43.9;5.2;0.8
Kex smörgåskex;1623;462;18.1;6.1;63.1;17;7;1.2
Pepparkaka;1624;453;15.4;5.8;72.1;33.1;4.9;1.6
Spettekaka;1625;427;9.8;3.4;71.4;65.1;11.8;0.3
Maräng;1626;395;0;0;95.3;94;1.9;0.2
Kex m. fyllning;1627;489;24.5;9.4;60.7;24.2;5.4;0.8
Kex ostkex;1628;492;25.3;9.4;54.1;5;10.1;2.5
Kex salta;1629;509;27;19;55.3;4.8;8.7;1.8
Kex salta m. mjölk;1630;512;27.2;17.8;57.6;6.2;7.7;2.3
Kex u. socker;1631;444;12;3.8;76.1;1.6;6;1.2
Pepparkaka u. socker;1632;504;24;9.9;63.2;3;8;1.7
Kex smörgåsrån;1633;400;4.9;2.9;75.8;1.6;8.8;0.9
Glasstrut våffla ofylld;1636;416;6.4;4.6;80.8;25.7;6.3;0.6
Småkakor u. socker;1637;546;33;11.8;54.6;1.6;7;0.6
Mandelbiskvi;1638;421;20.8;1.6;46.6;45.7;10.1;0.1
Deg mördeg gräddad;1639;504;34.2;17.1;44.1;9.9;4.7;0.5
Deg smördeg gräddad;1640;430;20.9;10.2;53.9;17.9;5.6;0.7
Deg smördeg frysvara;1641;395;27.5;10.3;31.8;0.2;5;0
Deg filodeg kylvara el. frysvara;1642;289;1.9;0.2;57.9;3;8;0.6
Gräddtårta;1645;294;19;11.3;27.7;12.2;3;0.3
Toscabit m. mazarinmassa mandel choklad;1646;487;31.4;13.5;42.6;31.6;6.6;0.4
Bärtårta m. grädde vaniljkräm sylt gele;1647;245;11;6.2;31.4;22.6;3.2;0.2
Prinsesstårta m. grädde vaniljkräm hallonsylt marsipan;1648;295;13.8;6.8;37.3;26.3;4.3;0.3
Chokladtårta Sachertårta;1649;443;25.3;15.7;46.8;30.9;5.6;0.6
Napoleonbakelse m. grädde vaniljkräm hallonsylt glasyr;1650;349;20.6;11.1;37.2;15.2;3.2;0.4
Frukttårta m. hallonsylt vaniljkräm mandelmassa frukt gele;1651;249;7.5;2.1;37.4;31.8;5.1;0.2
Chokladbiskvi m. mandelbotten smörkräm choklad;1652;494;28.6;14.7;50.9;47.8;5.6;0.3
Mazariner m. mördegsbotten mazarinfyllning glasyr;1653;436;20.6;7.7;55;34.7;6.7;0.4
Mjuk kaka drömtårta chokladrulltårta;1654;390;16.5;7.2;53.2;36.4;6.1;0.7
Mjuk kaka rulltårta m. sylt;1655;380;14.9;7.8;57.4;40.2;3;0.6
Punschrulle;1656;453;20.2;7.3;61.2;50.7;5;0.2
Chokladboll;1657;504;31.2;14.9;49.6;29.1;4.4;0.3
Gräddtårta m. jordgubb banan hemlagad;1658;209;11.7;7.2;22;13.6;3;0.2
Potatisbakelse m. vaniljkräm smörkräm marsipan;1659;405;16.8;6.5;56.8;46.1;4.8;0.3
Äppelkaka m. ströbröd;1660;219;10.9;5.1;27.6;19.7;1.3;0.3
Mjuk kaka drömtårta chokladrulltårta hemlagad;1661;355;17.6;8.2;43;33.1;5.3;0.4
Semla vetebulle fylld m. mandelmassa vispad grädde;1662;333;16.3;8.6;39.7;19.2;5.4;0.3
Mjuk kaka chokladruta m. chokladglasyr riven kokos;1663;421;23.2;11.6;47.7;36.9;4.2;0.4
Mjuk kaka ambrosiakaka sockerkaka m. glasyr;1664;378;16.2;7.9;53.8;37.8;3.5;0.4
Arraksboll;1666;445;21.8;10.5;58;40.3;3.2;0.5
Petit-choux u. fyllning;1667;201;11.7;5.1;17.9;0.5;5.9;0.3
Semla vetebulle fylld m. mandelmassa vispad grädde hemlagad;1668;296;12.9;6;38;10.7;6.1;0.4
Mjuk kaka fransk äppelkaka;1669;233;15.2;5;19.5;19.4;3;0.2
Mjuk kaka toscakaka;1671;404;21.8;6.5;43.9;29.7;6.7;0.4
Mjuk kaka chokladkaka;1672;339;17.2;8.6;39.7;23.9;5.3;0.5
Muffins amerikansk;1677;431;24.2;2.2;46.8;25.9;5.8;0.7
Mjuk kaka sockerkaka pepparkaka;1678;374;14.1;1.2;56;34.5;3.9;0.9
Mjuk kaka tårtbotten;1679;301;4.2;1.1;58.7;36.4;5.9;0.3
Mjuk kaka sockerkaka fin;1681;398;20.6;10;48.3;28.6;4.3;0.5
Mjuk kaka pepparkaka;1682;335;14.8;7.3;45.3;26.3;4.7;0.4
Mjuk kaka nötkaka;1683;441;30.6;2.9;29.4;30.3;9.5;0.3
Mjuk kaka sockerkaka fin mager;1684;292;8.3;3.7;49;28.9;4.3;0.3
Mjuk kaka sockerkaka saftig;1685;319;9.1;4.1;53;31.5;5.2;0.4
Kex digestive fullkorn 23%;1686;476;19.8;7.9;66.1;16.7;6.4;1.6
Mjuk kaka fruktkaka;1687;387;21.2;9.3;42.9;27.2;5;0.4
Glass gräddglass fett 12%;1689;196;9.2;6.1;25.1;19.5;3.2;0.1
Glass vaniljsmak fett ca 8%;1690;177;6.5;5.2;27;21.6;2.5;0.1
Glass fett ca 10%;1691;193;9.7;2.9;23.1;16.5;3.3;0.1
Glass glasstrut fett ca 15%;1692;271;15.3;8;29.2;13.6;4;0.2
Glass lättglass m. sötningsm. fett ca 6%;1693;139;5.7;2.3;17.5;6.3;4.3;0.2
Glass glasstrut våffla m. vaniljglass daimbitar chokladöverdrag;1694;345;20.8;13.8;35.1;25.5;3.7;0.2
Glass vaniljglass m. chokladkex;1695;266;10.4;7.5;37.4;22.1;4.7;0.4
Glass gräddglass fett 15%;1696;222;14.4;9.2;19.6;15.1;3.7;0.2
Glass fett 12%;1697;200;12;4.7;19.3;15.1;3.8;0.4
Glass lättglass fett ca 5%;1698;167;4.7;2;26.6;17;4.3;0.2
Glass glasspinne fett ca 25%;1699;348;25.3;12;26;20.3;4.6;0.1
Glass glasspinne m. kakaoöverdrag fett 20%;1700;307;20.1;9.9;28;16.9;3.8;0.1
Glass glasspinne el. split m. isöverdrag fett ca 6%;1701;150;6;2;22.3;18.7;1.7;0.1
Glass glasstrut fett ca 10%;1702;244;10.3;7;34;15.7;3.6;0.1
Glass mjukglass bägare;1703;154;7;5.7;19.7;17.2;3.1;0.2
Glass glasstårta fett 17%;1705;261;17;6.8;22.2;16.4;4.4;0.1
Glass m. maräng fett 10%;1706;234;12.8;5.4;25.8;18;4;0.1
Glass havreglass m. vanilji fett 13%;1707;218;12.6;6.5;25.3;19;0.5;0.1
Glass parfait m. bär;1708;239;21.4;12.9;9.2;8.6;2.4;0
Matlagningsbas m. havre fett 13%;1712;145;12.8;1;6.7;3.2;0.7;0.1
Gräddfil fett 12%;1713;137;12;7.9;4.4;3.4;3.1;0.1
Kaffegrädde fett 12%;1714;137;12;7.7;4.4;4.3;3.1;0.1
Vispgrädde fett 40%;1715;374;40;25.6;3;2.7;2.1;0.1
Mellangrädde fett 27%;1716;264;27;17.3;3.6;3.6;2.6;0.1
Matlagningsgrädde fett 15%;1717;162;15;9.6;4.2;4.2;3;0.1
Crème fraiche fett 34%;1719;323;34;22.3;3.3;2.6;2.3;0.1
Crème fraiche lätt fett 15%;1721;162;15;9.8;4.3;3.2;3;0.1
Gräddersättning pulver fett 35%;1725;556;35.5;32.7;54.9;54;4.8;0.4
Gräddfilssås m. kryddgrönt;1726;125;10.6;6.9;4.4;3.1;3.1;0.7
Gräddfilssås fett 9%;1727;85;5.1;3.2;6.7;5.3;2.8;0.4
Gräddfilssås m. crème fraiche;1728;147;12.3;8;6.4;5.1;2.6;0.4
Rabarberkräm;1729;57;0.1;0;12.7;10.7;0.2;0
Rabarbersoppa;1730;52;0.1;0;11.7;10.6;0.2;0
Apelsinsoppa;1732;46;0.1;0;10.6;8;0.4;0
Blåbärssoppa hemlagad;1734;47;0.3;0;10.4;8;0.2;0
Svartvinbärskräm;1740;71;0.4;0.1;15.1;10.1;0.5;0
Äppelkompott;1741;65;0;0;15;14.4;0;0
Äppelkräm;1742;60;0;0;13.9;11.9;0;0
Äppelsoppa;1743;49;0;0;11.2;9.6;0;0
Kräm m. bär el. frukt;1744;64;0.2;0;14.4;11.2;0.2;0
Pajfyllning bär m. socker;1745;107;0.4;0;23.5;19.9;0.8;0
Saftkräm;1746;116;0;0;28.4;23.6;0;0
Saftsoppa;1747;86;0;0;21.1;18.9;0;0
Saftsås;1748;117;0;0;28.8;25.4;0;0
